,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,t,False,False,0.6363636363636364
1,1,True,True,Change the XOR to a parallel flow.,The modification means: Replace all exclusive (XOR) gateways in the specified process fragment with parallel (AND) gateways.,True,1.0
2,2,True,False,make no more conditions for the task B and C,The conditions for transitioning to tasks B and C have been removed.,True,0.6363636363636364
3,3,True,False,"both task B and task C should be executed in parallel, rather than only one being executed","The modification means that Task B and Task C, which were previously executed sequentially, should now be performed simultaneously in parallel.",True,1.0
4,4,True,False,"In the new model, the true or false conditions will be changed to other conditions",NA.,True,0.6363636363636364
5,5,False,False,-,False,False,0.6363636363636364
6,6,True,False,Replace multiplications with additions,Replace the sequence of tasks that perform multiplication operations with a new sequence of tasks that perform addition operations.,True,0.5098624415257614
7,7,True,True,Replace the or-gates with and-gates and therefore also remove the conditions. The rest of the structure should stay the same.,"The modification means: Change all exclusive (XOR) gateways in the specified fragment to parallel (AND) gateways, and remove any conditions associated with the XOR gateways. Keep the rest of the process structure unchanged.",True,1.0
8,8,True,True,replace or with and,"The modification means that all parallel (OR) gateways in the specified fragment of the BPMN model will be replaced with exclusive (AND) gateways, and vice versa.",True,1.0
9,9,True,True,Change the or condition to an and condition. After task A both Task B and Task C should be done and not only one of those ,"The modification means that the process will now require both Task B and Task C to be completed after Task A, instead of requiring only one of them to be completed.",True,1.0
10,10,True,True,change the exclusive gateway into a parallel one,The modification means that all exclusive gateways (both diverging and converging) within the specified fragment of the BPMN model will be replaced with parallel gateways.,True,1.0
11,11,True,True,Replace X steps with + steps in the flow. While there is a condition inside first X determining the path task B or task D there is no condition from first + to Task B or C. This time they are alternate paths to each other. After task B or task C meet at second + following by task D.,NA.,True,0.6363636363636364
12,12,True,True,change xor gates to and gates,"The modification means that all exclusive (XOR) gateways in the specified fragment of the process model will be replaced with parallel (AND) gateways, affecting both where the process splits and where it merges.",True,1.0
13,13,True,False,change the or operators into and operators,"The modification means that all 'OR' gateways in the process model should be replaced with 'AND' gateways, indicating that all incoming or outgoing sequence flows must be satisfied for the process to continue, instead of just one.",True,1.0
14,14,True,True,Please change the XOR condition to an AND condition.,The user wants to replace an exclusive (XOR) gateway with a parallel (AND) gateway in the specified fragment of the BPMN process model.,True,1.0
15,15,True,True,change of exclusive operator to inclusive operator ,The modification means that all exclusive gateways (both splitting and merging) in the specified fragment of the BPMN model will be replaced with inclusive gateways.,True,0.6363636363636364
16,16,True,True,Replace the OR Gateway with an AND Gateway,"The modification means that all exclusive (OR) gateways in the specified fragment of the BPMN model will be replaced with inclusive (AND) gateways, changing how the process flow branches and merges.",True,0.6363636363636364
17,17,True,True,"Remove annotations of ""OR split"". Replace ""OR split"" and ""OR join"" with 'AND split' and ""AND join"".","The modification means that all ""OR split"" gateways and their corresponding ""OR join"" gateways within the specified fragment of the process model will be replaced with ""AND split"" and ""AND join"" gateways, respectively.",True,1.0
18,18,True,False,Replace the split lane with one for parallel processed,NA.,True,0.6363636363636364
19,19,True,True,Please swap the xor with a parallel gatway,"The clear meaning of the modification is:

""Replace all exclusive (XOR) gateways in the specified fragment with parallel (AND) gateways.""",True,1.0
20,20,True,True,replace XOR-block consisting of task B and task C to AND-block consisting of task B and task C,"The modification means that the exclusive (XOR) decision that previously led to either task B or task C will be replaced with a parallel (AND) gateway, allowing both task B and task C to be executed simultaneously.",True,1.0
21,21,True,True,please modify the exclusive gateway to parallel gateway.,"The exclusive gateway should be replaced with a parallel gateway, changing the decision-making split to a parallel execution of subsequent tasks.",True,1.0
22,22,True,True,Change the condition from and XOR to an AND,The modification means that all existing exclusive (XOR) gateways in the specified fragment of the BPMN model will be replaced with parallel (AND) gateways.,True,1.0
23,23,True,True,Changing xor to and (or other way around idk),NA.,True,0.6363636363636364
24,24,False,False,.,False,False,0.6363636363636364
25,25,True,True,Change the XOR fragment to be of type AND. ,The modification means: Replace all exclusive (XOR) gateways in the specified fragment with parallel (AND) gateways.,True,1.0
