,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,l,False,False,0.8087860400642255
1,1,True,True,"Split ""task B & E"" into two subsequent activities which are called ""task B"" and ""task E"". Task B should be the first one, task E the second one.","The modification means that the existing combined activity ""task B & E"" will be divided into two separate sequential activities. The first activity will be named ""task B"" and the second activity will be named ""task E"".",True,1.0
2,2,True,True,divide the combined task B & E into two separate ones,"The combined task B & E will be separated into two individual tasks, with task E following task B.",True,1.0
3,3,True,True,"task B & E should be split into task B and task E, while remaining on their branch
task B should be executed before task E","The modification means that tasks B and E, which were previously combined, should be separated into two individual tasks. Task B should be executed first, followed by task E. Both tasks will remain on their original branch in the process.",True,1.0
4,4,True,False,"In the new model, the system executes tasks B, E in sequence.",NA.,True,0.8087860400642255
5,5,True,True,Separate the combined module of task B and task E into two individual modules task B and task E. ,"The combined module containing task B and task E will be divided into two separate modules, one for task B and another for task E, creating a sequence of individual process fragments.",True,1.0
6,6,True,True,Separate task B&E into task B and task E,"The modification means that the existing combined task ""B&E"" will be split into two separate, sequential tasks: task ""B"" and task ""E"".",True,1.0
7,7,True,True,Split the task 'task B & E' into two single tasks 'task B' immediately followed by 'task E'. The rest of the process model should not be changed.,"The task 'task B & E' will be divided into two separate tasks, 'task B' and 'task E', with 'task B' occurring immediately before 'task E'.",True,1.0
8,8,True,True,split task B&E into task B and task E,"The modification means that the existing single task ""B&E"" will be divided into two separate sequential tasks: task ""B"" followed by task ""E"".",True,1.0
9,9,True,True,Split Task B&E into two separate tasks Task B and Task E. Task B should be done first and then Task E should be done.,"The modification means that the existing combined task ""Task B&E"" will be divided into two separate tasks: ""Task B"" and ""Task E"". These tasks will be performed sequentially, with ""Task B"" being executed first, followed by ""Task E"".",True,1.0
10,10,True,True,split task b & e into two separate tasks called task b and task e where task b comes first,"The modification means that the existing task that combines tasks 'b' and 'e' will be split into two separate tasks. Task 'b' will be executed first, followed by task 'e'.",True,1.0
11,11,True,False,"Instead of task B & E notation following X being true, clearly indicate that task B follows task E, and they are separate tasks.","The modification means that task B and task E should be modeled as separate tasks in sequence, with task B following task E, and this sequence should only occur if the condition X is true.",True,1.0
12,12,True,True,deconstruct task b&e to individual tasks task b and task e,"The modification means that the existing combined task ""b&e"" will be separated into two distinct tasks: ""task b"" and ""task e,"" which will be executed individually.",True,1.0
13,13,True,True,"separate the task ""B&E"" into two subsequent distinct tasks","The task ""B&E"" will be divided into two separate, sequential tasks.",True,1.0
14,14,True,True,Please separate task B and task E in two separate tasks. Execute E after B.,"The modification means that the existing process fragment containing tasks B and E should be split into two separate process fragments. Task B will be in one fragment, and task E will be in another fragment. Task E will be executed after task B.",True,1.0
15,15,True,True,taskB&E got separated in separate tasks,"The modification means that the combined task ""B&E"" has been split into two separate, sequential tasks: task ""B"" and task ""E"".",True,1.0
16,16,True,True,uncombine task B&E; Execute them each at a time,"The modification means that the current combined task B&E will be separated into two individual tasks, B and E, which will be executed sequentially one after the other.",True,1.0
17,17,True,False,"Replace 'task B & E' with ''task B'. In the 'OR split' after 'task B', insert a transition 'task E' after 'task B' and its corresponding edges.",NA.,True,0.8087860400642255
18,18,True,True,Split task B & E into 2 tasks,"The modification means that tasks B and E in the existing process will be divided into two sequential tasks each, resulting in four new tasks in total.",True,1.0
19,19,True,True,"please split the task ""task B & E"" into two seperate tasks ""ask B and task E","The task ""task B & E"" should be split into two separate, sequential tasks: ""task B"" and ""task E"".",True,1.0
20,20,True,True,"split task task B & E into a sequence of two tasks, i.e., task B followed by task E","The modification means that the existing single task, which combines tasks B and E, will be divided into two separate tasks. Task B will be executed first, and upon its completion, task E will follow sequentially.",True,1.0
21,21,True,False,"please split task B & E into two tasks, i.e., remove task B & E first and add task B if condition is true and task E is immediately followed by task B.",NA.,True,0.8087860400642255
22,22,True,True,divide task B & E into two several tasks. ,NA.,True,0.8087860400642255
23,23,False,False,Not sure what the difference is,False,False,0.8087860400642255
24,24,False,False,.,False,False,0.8087860400642255
25,25,True,False,Refine abstract task B & E to be the two tasks B and E following each other. ,NA.,True,0.8087860400642255
26,26,True,True,"Replace task called ""task B & E"" with two independent tasks. The first one being called ""task B"" and the second one being called ""task E""","The modification means that the existing task named ""task B & E"" will be removed and replaced with two separate, independent tasks named ""task B"" and ""task E"". These new tasks will be sequenced one after the other.",True,1.0
