,ids,similarity
0,0,0.0
1,1,0.0
2,2,0.0
3,3,0.0
4,4,0.0
5,5,0.0
6,6,0.0
7,7,1.0
8,8,1.0
9,9,0.9090909090909091
10,10,0.8783237381175525
11,11,1.0
12,12,0.9334770557437636
13,13,0.8783237381175525
14,14,0.8571428571428571
15,15,0.9090909090909091
16,16,1.0
17,17,0.9778256852479212
18,18,0.9545454545454546
19,19,0.9768115942028985
20,20,0.0
21,21,0.9334770557437636
22,22,0.9545454545454546
23,23,1.0
24,24,0.9545454545454546
25,25,1.0
26,26,1.0
27,27,0.9090909090909091
28,28,0.9545454545454546
29,29,0.870079883805374
30,30,0.9334770557437636
31,31,1.0
32,32,1.0
33,33,0.8783237381175525
34,34,0.8840579710144927
35,35,1.0
36,36,1.0
37,37,0.8891284262396059
38,38,1.0
39,39,0.8840579710144927
40,40,0.8945716709075487
41,41,0.0
42,42,1.0
43,43,0.8181818181818182
44,44,1.0
45,45,1.0
46,46,0.9090909090909091
47,47,1.0
48,48,1.0
49,49,0.870079883805374
50,50,1.0
51,51,1.0
52,52,0.9768115942028985
53,53,1.0
54,54,1.0
55,55,1.0
56,56,1.0
57,57,1.0
58,58,1.0
59,59,1.0
60,60,1.0
61,61,0.9334770557437636
62,62,1.0
63,63,0.8937277578444173
