,ids,similarity
0,0,0.0
1,1,0.6271634615384615
2,2,0.7320574162679426
3,3,0.8062893081761007
4,4,0.5794871794871795
5,5,1.0
6,6,0.6888888888888889
7,7,1.0
8,8,0.5794871794871795
9,9,0.5794871794871795
10,10,0.5794871794871795
11,11,0.5538181818181819
12,12,0.5794871794871795
13,13,0.7115384615384616
14,14,0.5794871794871795
15,15,0.5670673076923077
16,16,1.0
17,17,1.0
18,18,0.6089979550102249
19,19,0.6435897435897436
20,20,0.6271634615384615
21,21,1.0
22,22,0.5794871794871795
23,23,0.6271634615384615
24,24,0.0
25,25,0.6435897435897436
26,26,0.8062893081761007
27,27,0.8062893081761007
28,28,0.6271634615384615
29,29,1.0
30,30,1.0
31,31,0.49530516431924876
32,32,1.0
33,33,0.5794871794871795
34,34,1.0
35,35,0.5794871794871795
36,36,0.6616161616161617
37,37,0.6236363636363637
38,38,0.5252144082332763
39,39,1.0
40,40,0.5794871794871795
41,41,1.0
42,42,1.0
43,43,0.6105263157894737
44,44,0.5794871794871795
45,45,1.0
46,46,0.5670673076923077
47,47,0.5794871794871795
48,48,1.0
49,49,1.0
50,50,1.0
51,51,0.8441558441558441
52,52,1.0
53,53,1.0
54,54,0.5670673076923077
55,55,0.6089979550102249
56,56,1.0
57,57,0.5794871794871795
58,58,0.8285714285714285
59,59,1.0
60,60,0.5794871794871795
61,61,0.7320574162679426
62,62,0.5794871794871795
63,63,0.8062893081761007
