,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,y,False,False,1.0
1,1,True,True,Change the conditions of the XOR branches. The branch with task B should have the condition a>10 and the branch with task C should have the condition a<=10.,"The condition for the branch leading to task B is updated to ""a > 10"" and the condition for the branch leading to task C is updated to ""a <= 10"".",True,1.0
2,2,True,True,change the true to a bigger than 10 and false smaller or equal to 10,"The transition condition has been updated to ""greater than 10"" for the true branch and ""less than or equal to 10"" for the false branch.",True,1.0
3,3,True,False,"task B should be executed if a > 10, else task C","Task B should be executed if the condition ""a > 10"" is met; otherwise, task C should be executed.",True,1.0
4,4,True,True,"In the new model, the condition true and false should be changed as a > 10 and a <= 10.","The transition conditions ""true"" and ""false"" have been updated to ""a > 10"" and ""a <= 10"" respectively.",True,1.0
5,5,True,True,"Task A outputs not an integer variable ""a"" instead of a boolean value. If a > 10 the condition should turn true an otherwise (a <= 10) false. ","The condition for the transition from Task A is updated to check if the integer variable ""a"" is greater than 10 to determine if the condition is true; otherwise, it is false.",True,1.0
6,6,True,True,Replace true with a>10 and false with a<=10,"The transition conditions in the process have been updated to ""a > 10"" and ""a <= 10"".",True,1.0
7,7,True,True,Please replace the conditions of the opening or-gate. Instead of the label 'true' that path should be used if variable a is greater than the value 10. Instead of the label 'false' the other path should be used if the variable a is smaller than or equal to the value 10. The rest should stay the same.,"The condition for the path labeled 'true' in the opening or-gate should be updated to ""variable a is greater than 10"". The condition for the path labeled 'false' in the opening or-gate should be updated to ""variable a is smaller than or equal to 10"".",True,1.0
8,8,True,True,Replace or condition at true with a>10 at false with a<=10,"The transition condition ""true"" is updated to ""a > 10"" and the transition condition ""false"" is updated to ""a <= 10"".",True,1.0
9,9,True,True,Change condition from True and false to a>10 instead of true and a<=10 instead of false everything else keeps the same.,"Update the transition conditions: change the condition from ""True"" to ""a > 10"" and from ""False"" to ""a <= 10"". Everything else remains the same.",True,1.0
10,10,True,True,change the gateway decision based on task a from true to a>10 and false to a<=10,The gateway decision based on task a is updated to transition to true if a > 10 and to false if a <= 10.,True,1.0
11,11,True,True,"Instead of the condition notation within X being true or false and making the control implicitly, explicitly check the condition. The condition is if variable a is ""more than 10"" or ""equal or less than 10"". If a is more than, then move to task B. If a is equal to or less than 10, then move to task C.","The condition for the transition has been updated to explicitly check if the variable 'a' is more than 10 or equal to or less than 10. If 'a' is more than 10, the process moves to task B. If 'a' is equal to or less than 10, the process moves to task C.",True,1.0
12,12,True,True,change first xor gate's conditions to be a>10 for true and a<=10 for false,"The first XOR gateway's conditions are updated to: ""a > 10"" for the true path and ""a <= 10"" for the false path.",True,1.0
13,13,True,True,"change the conditions for the options from ""true"" to ""a>10"" and ""false"" to ""a <= 10""","The conditions for the transitions have been updated from ""true"" to ""a > 10"" and from ""false"" to ""a <= 10"".",True,1.0
14,14,True,True,Please replace the true check of the condition with the check a>10 and the false check with the check a<=10.,"The true condition is updated to check if 'a' is greater than 10, and the false condition is updated to check if 'a' is less than or equal to 10.",True,1.0
15,15,True,True,changed from true/false to check for specific value of a,The transition condition has been updated to check for a specific value of 'a' instead of a true/false condition.,True,1.0
16,16,True,True,The OR Gateway should replace true with a>10 and false with a <=10,"The OR Gateway's transition conditions are updated to ""a > 10"" and ""a <= 10"".",True,1.0
17,17,True,True,Replace the labels of the edges: Replace 'true' with 'a>10'. Replace 'false' with 'a<=10'. ,"The transition condition 'true' is updated to 'a>10', and the transition condition 'false' is updated to 'a<=10'.",True,1.0
18,18,True,True,Replace the true condition wirh a>10 and false with a<=10,"The transition condition ""true"" is updated to ""a > 10"" and the transition condition ""false"" is updated to ""a <= 10"".",True,1.0
19,19,True,True,please change the condition of the xor from true to a > 10 and from false to a <= 10,"The condition of the XOR gateway is updated to ""a > 10"" for the true branch and ""a <= 10"" for the false branch.",True,1.0
20,20,True,True,"update condition of edge (XOR-gateway (split), task B) to ""a>10"" and update condition of edge (XOR-gateway (split), task C) to ""a<=10""","The condition of the transition from the XOR-gateway (split) to task B is updated to ""a>10"" and the condition of the transition from the XOR-gateway (split) to task C is updated to ""a<=10"".",True,1.0
21,21,True,True,"please modify conditions for the xor path, i.e., change true to a>10, false to a<=10.","The condition for the XOR path has been updated to ""a > 10"" for the true branch and ""a <= 10"" for the false branch.",True,1.0
22,22,True,True,Change the content of the first condition to true = a>10 and false a<= 10. ,"The condition of the first transition is updated to ""true = a > 10"" and ""false = a <= 10"".",True,1.0
23,23,True,True,Adding a condition,Adding a condition to a transition in the process.,True,1.0
24,24,False,False,.,False,False,1.0
25,25,True,True,Refine the true condition to a > 10 and the false condition to a<=10. ,"The transition conditions have been updated to: true condition is ""a > 10"" and false condition is ""a <= 10"".",True,1.0
26,26,True,True,Replace the gateway condition with a>10 and a<=10. In the first case Task B is executed. In the second case task C is executed.,"The gateway condition is updated to ""a > 10"" for transitioning to Task B and ""a <= 10"" for transitioning to Task C.",True,1.0
