,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,h,False,False,0.7794927200699697
1,1,True,True,Introduce a parallel flow which starts before the opening XOR gateway and merges after the closing XOR gateway. Then move task D into this newly created parallel flow so that it is executed in parallel to the whole XOR.,Task D will now be executed in parallel with the entire XOR gateway sequence.,True,1.0
2,2,True,True,make out of task D an parrallel task after task A,Task D will be executed in parallel with Task A.,True,0.9259259259259259
3,3,True,False,"create task D and create a new branch after task A, so that task D can be executed instead of task B and C","A new task D is created and a conditional branch is added after task A, allowing task D to be executed instead of tasks B and C.",True,0.7171118854045683
4,4,True,False,"In the new model, after task A, if one condition is filled, task D will be done, then the system finishes.","After task A, if a specific condition is met, task D will be performed, and then the process will end.",True,0.7314425770308124
5,5,True,False,Please remove task D from its current location. Add an if-else-block richt after task A and right after the in originally second if-else-block. Connect the two new if-else blocks with task D.,,True,0.7314425770308124
6,6,False,False,-,False,False,0.7794927200699697
7,7,True,True,"Relocate task D and insert two gates, an opening and-gate and a closing and-gate. After task A the opening and-gate with two paths should follow. One path is the or-block of the input process model without any changes, meaning that the or-gate is immediately following after the opening and-gate. The second path of the freshly inserted opening and-gate directs to task D being performed. After that, both paths meet each other again in the closing and-gate. In the resulting process model task D only appears in the second and-gate path since it was relocated.","Task D is now executed in parallel with the original process flow after task A, with both paths merging back together after task D.",True,0.9124050599586674
8,8,True,True,Add an and branch after task A containing task D rejoin after or or task B and C,,True,0.9124050599586674
9,9,True,True,"Add an AND condition after task A. Additionally to the current chain, a task D should be done.","Task A will now be followed by two parallel paths: one path will continue with the current chain of tasks, and the other path will include task D.",True,0.9124050599586674
10,10,True,True,add a parallel gateway after task A which does task D parallel to the existing pm and reconnects before the end event,"Task D will now be executed in parallel with the existing process after task A, and both will reconnect before the end event.",True,0.8848039215686274
11,11,True,False,"after task A and right before the output, add the plus step. Task D follows the first plus and leads to the second plus as an alternate path for reaching the output . ","After task A and right before the output, add a new step. Task D follows the first new step and leads to the second new step as an alternate path for reaching the output.",True,0.6769356153219235
12,12,True,False,"add and gate after task a, change task d for and gate. connect new and gates with the execution of task b in between them","Replace the existing gateways with AND gateways after task A and in place of task D, and connect these new AND gateways with the execution of task B in between them.",True,0.6570470028413954
13,13,True,True,"add another ""and"" (parallel) gateway after task A which executes task D to ensure that task D is performed in parallel to optional gate B or C",Task D will now be executed in parallel with either task B or task C.,True,0.7692577030812324
14,14,True,True,Please add an add construct after task A which runs task D in parallel to the current condition.,Task D will be executed in parallel with the tasks that follow task A.,True,0.8848039215686274
15,15,True,False,loop gets introduced,A loop is introduced to allow the existing process fragment to be executed repeatedly between 0 and N times.,True,0.7314425770308124
16,16,True,True,Task D can be executed in paralell to the OR Gateway,,True,0.7314425770308124
17,17,True,False,"Before the 'OR split' and after 'task A', add a 'AND split' followed by 'task D', and 'AND join'. 'AND join' should be between 'OR join' and 'end place'.",,True,0.7314425770308124
18,18,True,True,Introduce task D as a parallel path directly after task A,Task D will now be executed in parallel with the existing tasks that follow task A.,True,0.8848039215686274
