,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,j,False,False,0.9017338066574061
1,1,True,True,Introduce an exclusive decision which starts before the opening XOR gateway and merges after the closing XOR gateway. In one branch (with the condition a != 1) the already existing XOR should be executed. In the other branch (with the condition a = 1) nothing should be executed.,"Introduce an exclusive decision before the opening XOR gateway and merge after the closing XOR gateway. In one branch (with the condition a != 1), execute the already existing XOR. In the other branch (with the condition a = 1), execute nothing.",True,0.9644417698878357
2,2,True,False,forward all values after task A with a=1 to task D,Forward all values with a=1 from task A to task D.,True,0.88322026232474
3,3,True,True,"create a new branch after task A, so that the execution of task B and C can be skipped if a=1","A new conditional branch is created after task A, allowing the process to skip tasks B and C if the condition a=1 is met.",True,0.88322026232474
4,4,True,True,"In the new model, after task A, if a = 1, task D will be done directly.","If the condition 'a = 1' is met after task A, task D will be executed directly.",True,0.88322026232474
5,5,True,True,Add an if-else-block behind task A and one if-else-block before task D. If task A returns a=1 the process should continue at the if-else-block before task D. ,"If task A returns a=1, the process should continue at the if-else-block before task D.",True,0.88322026232474
6,6,True,False,Add a condition a!=1 before before true/false condition ,"Add a condition ""a != 1"" before the existing true/false condition.",True,0.9017338066574061
7,7,True,True,"Insert an opening or-gate and the corresponding closing or-gate. The opening one follows immediately after task A and the closing one is directly prior to task D. The opening or-gate performs a condition check. If variable a equals the value 1, then the process goes on with the closing or-gate without performing any action, therefore continuing with task D. If variable a doesn't equal the value 1 the process goes on with the or-block of the input process model.","An OR-gate is inserted immediately after task A and another OR-gate is inserted directly before task D. The opening OR-gate checks if variable 'a' equals 1. If 'a' equals 1, the process skips to the closing OR-gate and continues with task D. If 'a' does not equal 1, the process follows the existing process fragment within the OR-block.",True,0.7407407407407407
8,8,True,True,Insert or condition before other or clause when a!=1 continue when a=1 skip to task D,"When the condition ""a != 1"" is met, continue with the existing process fragment. When the condition ""a = 1"" is met, skip directly to task D.",True,0.88322026232474
9,9,True,True,Add an additional or conditional after task a if a=1 then it should skip to task D otherwise it continuous with the current chain,"Add a conditional branch after task A: if the value of A is 1, skip to task D; otherwise, continue with the current sequence of tasks.",True,0.9233193277310923
10,10,True,True,add gateway after task a which goes to task d if A=1 and to the existing pm if a!=1,"A gateway is added after task A. If the condition A equals 1, the process flows to task D. If the condition A does not equal 1, the process flows to the existing process model.",True,0.9233193277310923
11,11,True,False,Add one more X after task A and before task D. After first added X check if variable a equals 1. If false then move forward existing X. If true then skip forward to the added second X and then task D.,"Add a new task X after task A and before task D. After the first added task X, check if variable a equals 1. If false, proceed to the existing task X. If true, skip to the second added task X and then proceed to task D.",True,0.7929205321888969
12,12,True,True,"add xor gate after task a and before task d. if first xor gate's is a=1, go to xor gate before task d, if a!=1 go to next original xor gate ","Embed a conditional branch after task A. If the condition ""a=1"" is met, proceed to the XOR gateway before task D. If the condition ""a!=1"" is met, proceed to the next original XOR gateway.",True,0.9618347338935573
13,13,True,True,add an additional option after task A which goes directly before task D in case a=1,"An additional option is added after task A, which leads directly to task D if the condition a=1 is met.",True,0.88322026232474
14,14,True,True,Please add an XOR condition after task C and task D so that the current condition is only executed if a !=1 holds.,"Add an XOR gateway after task C and task D, and ensure that the current process flow is only executed if the condition a != 1 is true.",True,0.8928729526339088
15,15,True,False,condition on a is introduced ,"The condition on transition ""a"" is introduced.",True,0.9017338066574061
