,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,u,False,False,0.0
1,1,True,True,"Unpack subprocess F which contains an XOR with two branches (one branch with condition true contains task B, one branch with condition false contains task C) and a subsequent task D.","Inline subprocess F, which contains an XOR with two branches (one branch with condition true contains task B, one branch with condition false contains task C) and a subsequent task D.",True,1.0
2,2,True,True,turn the information of the subprocess F again back,Inline the subprocess F into the parent process.,True,0.8937277578444173
3,3,True,False,"create task B, task D, and task C and remove subprocess F
after task A, task B or task C should follow - task B should follow if true, task C if false
task D should always be executed after either task B or C","Create task B, task D, and task C. Remove subprocess F. After task A, either task B or task C should follow - task B should follow if true, task C if false. Task D should always be executed after either task B or C.",True,0.9090909090909091
4,4,True,False,"In the new model, if task A is true, task B should be done, otherwise task C should be done. Afterwards task D should be done.","Embed task B and task C in a conditional branch based on the outcome of task A, followed by task D.",True,0.9778256852479212
5,5,True,False,"Convert subprocess F into the following scheme: The first element is an if-else statement that takes an boolean input from task A. If true task B should follow, if false task C should follow. Afterwards another if-else-block should be placed to consolidate the two branches which then go to task D. ","Convert subprocess F into a scheme where the first element is a conditional branch based on a boolean input from task A. If true, task B should follow; if false, task C should follow. Afterwards, another conditional branch should consolidate the two branches, leading to task D.",True,1.0
6,6,True,False,"New model should dissect subprocess F into tasks B,C, and D","Split subprocess F into tasks B, C, and D.",True,0.9217731421121251
7,7,True,False,"Replace subprocess F with the following structure: Starting with an opening or-gate two pathes occur. If the condition of the or-gate is true, task B is performed and if the conidition is false, task C is performed. After that both paths meet each other again in the closing or-gate. Furthermore insert task D immediately after the closing or-gate.","Replace subprocess F with a structure that starts with an opening OR-gate, leading to two paths. If the condition of the OR-gate is true, task B is performed; if the condition is false, task C is performed. Both paths converge at a closing OR-gate, followed by task D.",True,0.9090909090909091
8,8,True,False,Split subproces F into its parts,Split subproces F into multiple separate new process fragments.,True,0.9050880626223091
9,9,True,True,"Move the subprocess f into the main process so that this one includes task a, all the conditions of subprocess F and all the tasks of subprocess F","Inline subprocess F into the parent process, including task a, all the conditions of subprocess F, and all the tasks of subprocess F.",True,0.6307692307692307
10,10,True,True,Display the subprocess F as it was before,,False,0.0
11,11,True,True,"Instead of subprocess F notation, use the notation forming subprocess B step by step.",Replace subprocess F with subprocess B step by step.,True,0.6624356775300172
12,12,True,False,"deconstruct subprocess f into xor gate which executes task b if true and task c if false, connect both tasks to xor gate and connect task d to last xor gate","Embed subprocess f in a conditional branch with an XOR gateway that executes task b if the condition is true and task c if the condition is false, then connect both tasks to the XOR gateway and connect task d to the last XOR gateway.",True,0.9778256852479212
13,13,True,False,"split subprocess F into two options true, where true path includes task B or false, incl task C. Add another task D following after the options, on the main path","Split subprocess F into two branches: one branch includes task B (true path) and the other branch includes task C (false path). Add task D after the branches, on the main path.",True,0.9778256852479212
