,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,i,False,False,0.6099502487562188
1,1,False,False,delete everything and create a new process with task A then task B then task D,False,False,0.6099502487562188
2,2,True,True,make the a condition path without the other values,,False,0.6099502487562188
3,3,True,False,replace everything between task A and task D with task B,Replace the sequence of tasks and events between task A and task D with task B.,True,0.8013351134846461
4,4,True,False,"In the new model, a completely new system that executes tasks A, B, C in sequence.","A new system has been added to the process model that executes tasks A, B, and C in sequence between two directly succeeding activities.",True,0.5141297366730893
5,5,True,False,"Delete all if-else-blocks to create one sequential process that only contains task A, task B and task D, in the respective order. ","The process will be modified to contain only task A, task B, and task D in a sequential order, removing all if-else branches.",True,1.0
6,6,True,False,Delete conditions b and c from the model,Delete the branches corresponding to conditions b and c from the model.,True,0.8054054054054054
7,7,True,True,Replace the whole block of or-gates and tasks with a single task B. Therefore the resulting process model only consists of task A followed by task B followed by task D.,Replace the whole block of or-gates and tasks with a single task B. Therefore the resulting process model only consists of task A followed by task B followed by task D.,True,1.0
8,8,True,True,replace the or condition with only option a,Replace the existing OR gateway with an exclusive gateway that only allows option A.,True,0.8054054054054054
9,9,True,False,"Simplify the chain, we only need task A, task B and task D in this order. We also do not need any if checks. So the chain should be Start-Task A- Task B- Task D - End","The process should be simplified to: Start, Task A, Task B, Task D, End.",True,1.0
10,10,True,True,delete the gateway and all its tasks and replace the whole gateway with just the task b,Replace the gateway and all its tasks with just task b.,True,1.0
11,11,True,False,While coming from task A to task D remove all inner parts and replace it with task B. By doing so task A follow task B and task B follows task D. ,"Replace the entire process fragment between task A and task D with task B, so that task A is directly followed by task B, and task B is directly followed by task D.",True,1.0
12,12,True,False,"substitute everything in between the two xor gates to be task a, task b and task d in sequential order","Replace the process fragment between the two XOR gateways with Task A, Task B, and Task D in sequential order.",True,0.6176318840403769
13,13,True,True,"remove all options and include only one path followed by task A, B and D sequentially","Remove all options and include only one path followed by tasks A, B, and D sequentially.",True,1.0
14,14,True,False,Please replace the condition with task B.,,True,1.0
15,15,True,False,exklusive gateway was removed,,True,1.0
16,16,True,False,delete the b and c Case in the OR Gateway and simplify the model.,"Delete the ""b"" and ""c"" cases in the OR Gateway and simplify the model.",True,0.8054054054054054
17,17,True,False,"Remove the everything within 'OR split' and 'OR join', including those operation nodes. Insert 'task B' between 'task A' and 'task C'. ","Remove the process fragment between the 'OR split' and 'OR join', including the 'OR split' and 'OR join' nodes themselves. Then, insert 'task B' between 'task A' and 'task C'.",True,0.9037080945794638
18,18,True,False,Remove the choice for b and c and serialize the process,"Remove the decision point that allows choosing between paths b and c, and make the process follow a single, linear path instead.",True,0.7627337201805287
19,19,True,False,Please remove the xor and instead just insert a task B which is connected to task A and task D,"Insert a new task B between task A and task D, removing the XOR gateway.",True,1.0
20,20,True,False,replace XOR block by task B,,True,1.0
21,21,True,False,"please remove the entire xor gateway with all elements inside, then add task B after task A and before task D.","Remove the entire XOR gateway and all elements inside it. Then, add task B after task A and before task D.",True,1.0
22,22,True,False,remove the condition from the process model. Now only case a can happen but no condition is needed. So that task A --> task B --> task D,"The condition has been removed, and now the process flows directly from Task A to Task B to Task D without any conditions.",True,1.0
23,23,True,False,Renoving the xor (or and?) Gate,,True,1.0
24,24,False,False,.,False,False,0.6099502487562188
25,25,True,False,Replace the XOR fragment with task B. ,Replace the XOR fragment with task B.,True,1.0
26,26,True,False,Remove the exclusive gateway and tasks from the branches. Instead I just want to have task B. It should be executed directly after task A. ,The exclusive gateway and its branches are removed. Task B will be executed directly after task A.,True,0.7627337201805287
27,27,False,False,fuck the entire process. create a new process with task A followed by task B followed by task D,False,False,0.6099502487562188
28,28,True,False,"recreate a new process model with task A -> task B -> task D
",Replace the existing process fragment with a new process fragment consisting of Task A followed by Task B followed by Task D.,True,1.0
29,29,True,True,"Simplify to only show path a, without gateways. ","Simplify the process to only show path a, removing all gateways.",True,1.0
30,30,True,False,"After task A, only task B should be completed to get to Task D, so please remove the branches b and c","Remove the branches containing tasks B and C, so that after task A, only task B is completed before reaching task D.",True,0.8054054054054054
31,31,True,True,Delete both XOR gateways such that the sequence flow only goes from task A through task B into task D. ,"The sequence flow now goes directly from task A through task B into task D, without any branching.",True,1.0
32,32,True,False,"Remove branches labeled ""b"" and ""c"" from the diagram.","Remove the branches labeled ""b"" and ""c"" from the diagram.",True,0.8054054054054054
33,33,True,False,Remove the sequences executed If condition b or c ist Met aswell AS the Gateways which are the No longer necessary,"Remove the sequences executed if condition b or c is met, as well as the gateways which are no longer necessary.",True,0.6906249999999999
34,34,True,False,Eemkve branch b and c,,True,0.6906249999999999
35,35,True,False,only keep the upper part of the graph and execute them sequentially. ,,True,0.6906249999999999
36,36,True,False,"the tasks are now executed sequentially, instead of conditionally. the tasks c, e, f are now removed, the conditions also. ","The tasks are now executed sequentially, and tasks c, e, and f, along with their conditions, are removed.",True,0.9037080945794638
37,37,True,False,"make task a be followed by task b and then d, delete the other tasks and conditional checks ","Task A will be followed by Task B and then Task D, and all other tasks and conditional checks will be deleted.",True,1.0
38,38,False,False,I don't know. ,False,False,0.6099502487562188
39,39,True,False,"change the model to a flow with task a, task b and task d in a linear order. Remove all other tasks and XOR","The process model is modified to have a linear sequence of Task A, Task B, and Task D, with all other tasks and the XOR gateway removed.",True,1.0
40,40,True,False,"Only the first case of the condition is considered. Possible other result paths, such as b or c are removed.","The modification means that only the first case of the condition is considered, and any other result paths, such as b or c, are removed.",True,0.8054054054054054
41,41,True,False,delete everthying after task and let a follow task b which then results in d after which the process ends,"Delete everything after task A. Task A will be followed by task B, which then results in task D, after which the process ends.",True,1.0
42,42,True,True,Please remove the exclusive gateway and replace it with just task B,Replace the exclusive gateway with task B.,True,0.6651305683563747
43,43,True,False,Remove the option for a b c and make task a task b task d,"Remove the option for tasks a, b, and c, and make the sequence of tasks as task a, task b, and task d.",True,1.0
44,44,True,False,Create a new process that takes the tasks task A task B and task D and put them in the sequence A B and D,,True,1.0
45,45,True,True,Remove other states only keep task A B and C and keep them in a order ,,True,1.0
46,46,True,False,Delete all the judgements ,Delete all the decision points.,True,0.7627337201805287
47,47,False,False,-,False,False,0.6099502487562188
48,48,True,True,Remove conditional Split and only leave Route a ,Remove the conditional split and only leave the route.,True,0.7627337201805287
49,49,True,False,"visualize the process only if option a is true, leave out the x.",Visualize the process only if option a is true.,True,0.8054054054054054
50,50,True,False,"Instead of the current flow, do task A, task B, and task D sequentially in this order.","Swap the current process fragment with a new sequence: task A, task B, and task D.",True,1.0
51,51,True,False,"Remove task E, task C and task F and make task A, task B and task D sequential.","Remove tasks E, C, and F, and arrange tasks A, B, and D in a sequential order.",True,1.0
52,52,True,False,replace The XOR block with task B,,True,1.0
53,53,True,True,remove the or gate and just keep task B between task A and task D,"Remove the OR gateway and directly connect Task A to Task B, and Task B to Task D.",True,1.0
54,54,False,False,"Create a new PM. That starts with task A, followed by task B, followed by task D, followed by an end event.",False,False,0.6099502487562188
55,55,True,False,"Delete tasks C, E, and F, and simplify the process to a linear flow with task A, task B, and task D.","The process will be simplified to a linear flow consisting of task A, task B, and task D, with tasks C, E, and F being removed.",True,1.0
56,56,True,True,Delete xor and only keep the branch A,Keep only branch A and replace the existing XOR gateways with AND gateways.,True,0.8054054054054054
57,57,True,False,"Remove the condition gateway and all Tasks except Task B to result in the following Output PM: Start, Task A, Task B, Task D, End","Remove the condition gateway and all tasks except Task B, resulting in the sequence: Start, Task A, Task B, Task D, End.",True,1.0
58,58,True,False,Condition b and c are removed. ,The branch containing conditions b and c is removed.,True,0.8054054054054054
59,59,True,False,Remove the XORs and everything inside it except for task B.,"Remove the XOR gateways and all elements within them, except for task B.",True,1.0
