,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,a,False,False,0.8937277578444173
1,1,True,False,delete task E from the model,The activity 'E' is removed from the process model.,True,0.8937277578444173
2,2,True,True,"after task C in the false bracket, append task E","A new task, 'Task E', is added to the process. It will be performed immediately after 'Task C', specifically within the 'false' branch of a conditional flow.",True,1.0
3,3,True,True,create task E and make it follow task C only,,True,1.0
4,4,True,False,"In the new model, if task A is false, 2 tasks should be done: task C and task E.","After task A, if the condition 'task A is false' is met, then task C will be executed, followed by task E.",True,1.0
5,5,True,True,"Please add another task (task E) in the ""false""-branch directly after task C. ","The task ""Task E"" is inserted into the ""false""-branch of the process model. It will directly follow ""Task C"" and precede the activity that originally followed ""Task C"" in that branch.",True,1.0
6,6,True,True,Add task E to the model after task C,,True,1.0
7,7,True,True,"Insert a task E immediately after task C. After that the closing or-gate should follow. The other path of the or-gate, including task B, should not be changed.",A new task named 'E' is inserted into the process. Task 'E' will be executed immediately after 'Task C' and will then flow into the existing converging OR-gateway. The path involving 'Task B' that also flows into this OR-gateway remains unchanged.,True,1.0
8,8,True,True,Add a task E following task C before the join clause,,True,1.0
9,9,True,False,"Add a task E after task C. The reason is that if after task a the status is false we need to do task c first and then immediately afterwards task E, task E is not needed if after task A the status is true.","After Task A, a decision is made based on the 'status'. If the 'status' is 'false', then 'Task C' is performed, immediately followed by 'Task E'. If the 'status' is 'true', 'Task C' and 'Task E' are skipped.",True,1.0
10,10,True,False,Remove task E,"The task named ""E"" is removed from the process.",True,0.8937277578444173
11,11,True,True,please add one more step after task c and before arriving into X,,True,0.8937277578444173
12,12,True,True,Add task E after task C,,True,0.8937277578444173
13,13,True,True,append a task E following task C ,,True,0.8937277578444173
14,14,True,True,Please add task E directly after task C,Task E is inserted into the process flow immediately after Task C. Any activity that was previously performed immediately after Task C will now be performed immediately after Task E.,True,1.0
15,15,True,False,Task E was added for the case taskQ evaluated to false ,,True,1.0
16,16,True,True,"Aditionally, the new model should have a task E after task C in the flase OR Gateway path",,True,1.0
17,17,True,True,"In the 'OR split' after 'task A', insert a transition 'task E' after 'task C' and its corresponding edges.","The activity 'task E' is inserted into the process flow immediately after 'task C'. This means that the sequence flow previously connecting 'task C' to its direct successor is replaced by two new sequence flows: one from 'task C' to 'task E', and another from 'task E' to the original direct successor of 'task C'. This modification occurs on a path that originates from an OR split gateway, which itself is preceded by 'task A'.",True,1.0
18,18,True,True,Add task E directly after task C,,True,1.0
19,19,True,True,Please insert a task E between task C and the closing XOR ,"A new task named 'E' is inserted into the process. The sequence flow that previously connected 'task C' to the closing XOR gateway is removed. A new sequence flow is created from 'task C' to 'task E', and another new sequence flow is created from 'task E' to the closing XOR gateway.",True,1.0
20,20,True,True,insert task E after task C and before XOR gateway (join),"A new task named ""E"" is inserted into the process flow. This task will be executed immediately after ""Task C"" and immediately before the ""XOR gateway (join)"". The sequence flow from ""Task C"" will now lead to ""Task E"", and upon completion of ""Task E"", the flow will proceed to the ""XOR gateway (join)"".",True,1.0
21,21,True,True,please insert an additional task E immediately after task C.,"A new task named ""E"" is inserted into the process. The sequence flow from task ""C"" to its current direct successor is removed. A new sequence flow is added from task ""C"" to task ""E"", and another new sequence flow is added from task ""E"" to the activity that was previously the direct successor of task ""C"".",True,1.0
22,22,True,True,Please add task E behind Task C before going into the XOR,"A new task named ""Task E"" is inserted into the process flow. This task will be executed immediately after ""Task C"" and immediately before the exclusive gateway (XOR).",True,1.0
23,23,True,True,Adding a task,,True,1.0
24,24,True,True,Please add another Task E directly following the Task C in the False Branch of the Gate. ,,True,1.0
25,25,True,True,Add task E directly after task C before the XOR join. ,"A new task named ""E"" is inserted into the process flow. Task ""E"" will be executed immediately after task ""C"" is completed, and the flow will then proceed to the XOR join gateway.",True,1.0
26,26,True,True,Directly after task C add task E. Do not make any other changes.,,True,1.0
27,27,True,True,Add task E after task C.,,True,1.0
28,28,True,True,Insert a task E between task C and the Exclusive gateway,"A new task named ""E"" is inserted into the process. This task ""E"" will be executed immediately after ""Task C"" and immediately before the ""Exclusive Gateway"".",True,1.0
29,29,True,True,Add an additional task E directly after task C and before the closing of the OR-gateway.,,True,1.0
30,30,True,True,Please insert Task E after Task C,,True,1.0
31,31,True,True,"After task C, insert a new task E.",,True,1.0
32,32,True,True,"Add a new task E after task C, before the two branches converge.","A new task named 'E' is inserted into the process flow. This task 'E' will now be executed immediately after task 'C'. The output flow from task 'E' will then lead to the element where two previously diverged branches converge, meaning 'E' is executed just before the convergence occurs on the path originating from 'C'.",True,1.0
33,33,True,True,Add a Task E after Task C but Before the XOR-Merge Gate,"A new Task named ""Task E"" is inserted into the process flow. This new task will be executed immediately after ""Task C"" completes, and upon completion of ""Task E"", the process flow will proceed to the XOR-Merge Gateway.",True,1.0
34,34,True,False,"After executing task A, a condition is executed. If false, complete task C and add a new task E. If the condition is true, complete task B and contniue as stated in the graph",,True,1.0
35,35,True,True,Include Task E after Task C in the path before the merger to Task D,Insert Task E into the process flow immediately after Task C and immediately before the activity that directly follows Task C on the path leading to Task D.,True,1.0
36,36,True,False,"Task E is added, which means in case of a false Task A, task C and E should be executed",The process fragment consisting of Task C followed by Task E is embedded into the conditional branch that is activated when the outcome of the decision related to Task A is false.,True,1.0
37,37,True,True,Add a task called task E directly following task C with the same conditional logic  ,,True,1.0
38,38,True,True,Adding a task E after task C. ,,True,1.0
39,39,True,True,"the ""false"" path should include a task E after task C",A new Task named 'E' is inserted on the sequence flow labeled 'false'. This Task 'E' will directly follow Task 'C' and directly precede the element that was previously directly following Task 'C' on that path.,True,1.0
40,40,True,False,"Task E is added, following task C, in case task condition",,True,1.0
41,41,True,True,after task a if it results in a false value we do task c and then go back to task d after which the entire model ends. I want to add a second task e which takes place after task c and before we go into task d,"After `Task c` is completed, `Task e` is performed, and then the process continues to `Task d`.",True,1.0
42,42,True,True,"Please add a new task called ""task E"" that should be executed after task C",,True,1.0
43,43,True,True,Add task E,,True,1.0
44,44,True,True,"Add a new Task called ""task E"" following task C and connect only task E to the exclusive gateway. ","A new task named ""task E"" is inserted into the process. The sequence flow from ""task C"" to the exclusive gateway is replaced, so that ""task C"" now flows to ""task E"", and ""task E"" then flows to the exclusive gateway.",True,1.0
45,45,True,True,Please add a new task E after the task C,,True,1.0
46,46,True,True,Add one more step after processing task C,,True,1.0
47,47,True,True,Insert task E after task C but before the two control flows merges,"A new task, ""Task E"", is added to the process flow. ""Task E"" will be executed immediately after ""Task C"" completes, and its completion will precede the point where the two control flows merge.",True,1.0
48,48,True,True,Add a new Task E after Task C in the Same condition,,True,1.0
49,49,True,True,"Add a task E after task C, before X","A new task named ""E"" is inserted into the process. This task ""E"" will be executed immediately after ""task C"" and immediately before ""X"".",True,1.0
50,50,True,True,Please add a new task E directly after task C ,,True,1.0
51,51,True,True,Add a new task E following task C.,"A new task named 'E' is inserted into the process flow. This new task 'E' will be executed immediately after task 'C', and whatever element (task, event, or gateway) previously followed task 'C' will now directly follow task 'E'.",True,1.0
52,52,True,True,Add a new task E After Task C inside the XOR block,A new Task named 'E' is inserted into the process. Task 'E' will be executed immediately after Task 'C' and immediately before the activity that currently follows Task 'C' within the XOR block.,True,1.0
53,53,True,True,Insert a task E after task C that then merges into the existing or gate,"A new task named 'E' is inserted into the process. This task 'E' will be executed directly after 'Task C', and upon its completion, the process flow will merge into the existing 'OR' gateway.",True,1.0
54,54,True,True,Add a new task E immediately after task C,,True,1.0
55,55,True,True,"Add a new task E after task C, so that the 'false' branch becomes task C followed by task E.","A new task, ""E"", is inserted into the process flow. Task ""E"" will be executed immediately after task ""C"" within the 'false' branch. The activity that previously followed task ""C"" will now follow task ""E"".",True,1.0
56,56,True,False,"The task C should followed by task E, no other relationship should be changed",,True,1.0
57,57,True,True,Please add Task E following Task C before merging the true and false cases,A new task named 'Task E' is inserted directly after 'Task C' and before the point where the process flow splits into 'true' and 'false' cases.,True,1.0
58,58,True,True,The task E is added after task c. ,Insert Task E between Task c and the activity that was originally its direct successor.,True,1.0
59,59,True,True,Add an extra task (task E) after task C.,,True,1.0
60,60,True,True,Please add a Task E to within the flow of „false“ after task C,"A new Task named 'Task E' is inserted into the process model. It is placed on the sequence flow that originates from the Exclusive Gateway following 'Task C' and is specifically designated as the 'false' path. Consequently, 'Task E' will be executed immediately after this Exclusive Gateway (on the 'false' path) and before the activity that was previously directly connected to the 'false' output of that Gateway.",True,1.0
61,61,True,False,in case task A results in false we need to add a task E after task C,,True,1.0
62,62,True,True,Add the task E after task C on the false branch.,"A new task named 'E' is inserted into the process. It is placed on the 'false' branch that originates after 'Task C', between the gateway following 'Task C' and the activity that was originally the first activity on that 'false' branch.",True,0.92
63,63,True,True,Insert a task e after task c.,A new task named 'e' is inserted into the process. This task 'e' will be executed immediately after task 'c'. The activity that was originally executed immediately after task 'c' will now be executed immediately after task 'e'.,True,1.0
