,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
0,0,False,False,k,False,False,0.5252144082332763
1,1,True,True,Merge the whole XOR and task D into a subprocess F.,"A new collapsed Sub-Process named ""F"" is introduced into the process. This Sub-Process ""F"" encapsulates a specific fragment of the original process. This fragment consists of an exclusive gateway (XOR split), all its alternative sequence flows and the activities/events contained within them, the corresponding exclusive gateway (XOR join), and an additional task named ""D"" which immediately follows the XOR join. The original fragment is replaced by this single Sub-Process ""F"".",True,1.0
2,2,True,True,change all to one subprocess F except the task A,,True,1.0
3,3,True,False,create subprocess F and replace everything after task A with it,"A new subprocess named ""F"" is introduced into the process model. All elements and their associated sequence flows that previously followed ""Task A"" are removed. The sequence flow originating from ""Task A"" will now directly lead to the newly created ""Subprocess F"".",True,1.0
4,4,True,False,"In the new model, after task A, there is one subprocess F.",,True,1.0
5,5,True,False,Keep only task A and let it follow a sub-process F.,,True,1.0
6,6,True,True,"Combine tasks B, C, and D into subprocess F ","Tasks B, C, and D are extracted from their current location and encapsulated within a new collapsed subprocess named F. The internal flow of subprocess F will contain tasks B, C, and D, maintaining their original sequence and connections.",True,0.8441558441558441
7,7,True,False,"Remove the or-block of the input process model, including the two or-gates and both task B and C, and replace it with a task called 'subprocess F'. Furthermore remove task D. The resulting proces model only consists of the start and end event as well as task A followed by subprocess F.","The process fragment consisting of an exclusive gateway that splits the flow to either Task B or Task C, followed by another exclusive gateway that merges these paths, is removed. Additionally, Task D is removed. This entire removed segment is then replaced by a single new element, 'subprocess F'. The resulting process flow is a simple sequence: Start Event, followed by Task A, then 'subprocess F', and finally the End Event.",True,1.0
8,8,True,True,encapsulate everything after task A in subproces F,"The entire sequence of flow elements immediately following ""task A"" will be extracted and encapsulated within a new collapsed sub-process named ""F"". This new sub-process ""F"" will then be placed in the main process, directly after ""task A"".",True,0.8062893081761007
9,9,True,True,"Move everything after task a into a separate subprocess F, which then included the Or Condition,Task B, Task C and Task D","A new collapsed Sub-Process named 'F' is introduced into the process. This Sub-Process 'F' is placed immediately after 'task a'. The process fragment consisting of the 'Or Condition' (which is a gateway), 'Task B', 'Task C', and 'Task D', including their original sequence flows, is moved from the main process into the new Sub-Process 'F'.",True,1.0
10,10,True,True,group everything except task a into a subprocess F,,True,1.0
11,11,True,True,"Call the process coming after task A subprocess F, and while presenting the flow, use subprocess F for notation.",,True,1.0
12,12,True,True,summarize everything after task a into subprocess f,"A new embedded subprocess named ""f"" is created. All tasks, events, and gateways that sequentially follow ""task a"" are moved inside this new subprocess ""f"". The flow from ""task a"" now leads to the new subprocess ""f"".",True,0.0
13,13,True,True,remove the optional paths B and C as well as D and make a subprocess F out of them,,True,0.0
14,14,False,False,Please replace the current condition with a subprocess F.,False,False,0.5252144082332763
15,15,True,True,subprocess introduced for taskB and C incl. the boolean operator,,False,0.5252144082332763
16,16,True,True,Summarize everything after task A into an Subprocess.,Extract the entire process fragment that starts with the direct successor(s) of 'Task A' and extends to the end of the process. Encapsulate this fragment within a new collapsed Sub-Process. The sequence flow originating from 'Task A' will now lead into this new Sub-Process.,True,0.8062893081761007
17,17,True,False,"After 'task A' and before the 'end place', replace all elements with a transition 'subprocess F'.","The process fragment between 'task A' and the 'end place' is replaced by 'subprocess F'. 'Task A' is now followed by 'subprocess F', which is then followed by the 'end place'.",True,1.0
18,18,True,False,Introduce a subprocess F instead of all tasks after task A,The sequence of all tasks immediately following Task A is replaced by a new subprocess named 'F'. The process flow will now proceed from Task A directly into Subprocess F.,True,1.0
19,19,True,True,Please summarize the xor section together with task D to a subprocess F and insert it into the model.,"A new collapsed sub-process named 'F' is created. This sub-process 'F' encapsulates an existing process fragment. This fragment consists of an exclusive gateway, all its diverging paths including their activities, the corresponding converging exclusive gateway, and the task 'D' which immediately follows this converging gateway. The original fragment is replaced by the new sub-process 'F' in the main process flow.",True,1.0
20,20,True,True,embed XOR block containing tasks B and C as well as task D into complex task with label subprocess F,"The existing process fragment consisting of an exclusive (XOR) gateway that splits the flow to execute either Task B or Task C, followed by a converging exclusive (XOR) gateway, and then Task D, is extracted and encapsulated into a new collapsed sub-process labeled ""subprocess F"".",True,1.0
21,21,True,False,"please only keep the start, end and task A in the model, and then add subprocess F after task A.","A new process fragment, `Subprocess F`, is inserted between `Task A` and the `End Event`.",True,1.0
22,22,True,True,Make everything besides task A into a subprocess F,,True,1.0
23,23,True,True,Creating a subprocess for tasks b - d,"A new embedded sub-process is created. Tasks 'b', 'c', and 'd' are moved from their current location into this new sub-process. The new sub-process replaces the original sequence of tasks 'b', 'c', and 'd' in the parent process flow.",True,1.0
24,24,False,False,.,False,False,0.5252144082332763
25,25,True,True,Abstract the XOR fragment and task D into a subprocess F. ,,False,0.5252144082332763
26,26,True,False,"Now directly after task A we have ""subprocess F"". Please delete all the rest. ","The process model will be modified to contain only a Task named ""A"" followed by a Subprocess named ""F"". All other existing elements in the process model, including any other tasks, events, gateways, data objects, pools, lanes, or subprocesses (other than 'F' itself), and their connecting flows, will be removed.",True,0.7857142857142857
27,27,False,False,"fuck the original process. create a new process with task A at the beginning, followed by subprocess F.",False,False,0.5252144082332763
28,28,True,True,transform everything except task A into a subprocess,A new sub-process is created that encapsulates all existing elements of the process except for 'task A'.,True,0.8062893081761007
