,ids,similarity
0,0,0.7794927200699697
1,1,1.0
2,2,0.7623247399366803
3,3,0.7623247399366803
4,4,0.7623247399366803
5,5,0.5658532364139841
6,6,0.7794927200699697
7,7,1.0
8,8,1.0
9,9,0.9124050599586674
10,10,1.0
11,11,0.6769356153219235
12,12,0.730354210649777
13,13,1.0
14,14,0.9124050599586674
15,15,0.7623247399366803
16,16,0.8929508717382947
17,17,0.9124050599586674
18,18,0.7228945376909395
19,19,0.9124050599586674
20,20,0.8772196553857495
21,21,1.0
22,22,0.7579075349399181
23,23,0.6979986623450122
24,24,1.0
25,25,0.8077731092436974
26,26,0.928855721393035
27,27,0.770870380243442
28,28,1.0
29,29,0.9629629629629629
30,30,0.668361581920904
31,31,0.9091909741331865
32,32,0.799489038303681
33,33,0.7628824142478995
34,34,0.7623247399366803
35,35,0.6781967022438206
36,36,0.8888888888888888
37,37,0.5857949959644875
38,38,0.7794927200699697
39,39,0.912558493851344
40,40,0.7400511547430979
41,41,0.8634034324389654
42,42,0.8848039215686274
43,43,0.7171118854045683
44,44,0.9124050599586674
45,45,0.6769356153219235
46,46,0.7623247399366803
47,47,0.7628824142478995
48,48,0.7623247399366803
49,49,0.915571786028268
50,50,1.0
51,51,0.8340203274985883
52,52,0.7692577030812324
53,53,1.0
54,54,0.6434816040653261
55,55,0.8003764351590438
56,56,0.9286963208130652
57,57,1.0
58,58,0.8848039215686274
59,59,0.7171976704350805
60,60,0.7037037037037037
61,61,0.6519398258115598
62,62,0.8848039215686274
63,63,0.9124050599586674
