,mapping,epap,user,meaning
0,False,False,i,False
1,True,False,delete everything and create a new process with task A then task B then task D,NA.
2,True,False,make the a condition path without the other values,NA.
3,True,False,replace everything between task A and task D with task B,NA.
4,True,False,"In the new model, a completely new system that executes tasks A, B, C in sequence.",NA
5,True,False,"Delete all if-else-blocks to create one sequential process that only contains task A, task B and task D, in the respective order. ",NA.
6,True,False,Delete conditions b and c from the model,NA.
7,True,False,Replace the whole block of or-gates and tasks with a single task B. Therefore the resulting process model only consists of task A followed by task B followed by task D.,"The user intends to replace a sequence of tasks and or-gateways with a single task B, resulting in a simplified process model where task A is followed by task B, which is then followed by task D."
8,True,False,replace the or condition with only option a,AP13
9,True,False,"Simplify the chain, we only need task A, task B and task D in this order. We also do not need any if checks. So the chain should be Start-Task A- Task B- Task D - End",NA.
10,True,False,delete the gateway and all its tasks and replace the whole gateway with just the task b,NA.
11,False,False,While coming from task A to task D remove all inner parts and replace it with task B. By doing so task A follow task B and task B follows task D. ,False
12,True,False,"substitute everything in between the two xor gates to be task a, task b and task d in sequential order",NA.
13,True,False,"remove all options and include only one path followed by task A, B and D sequentially","The user input specifies the removal of all options and the inclusion of a single path followed by tasks A, B, and D sequentially. This modification can be mapped to the change pattern ""AP17"": Delete Entire Branch. Removes single entire branch inside selected gateways and consequently flatten the hierarchy if necessary.

The actual meaning of the modification is:

Remove all existing branches and include only one path that sequentially performs task A, followed by task B, and then task D."
14,True,False,Please replace the condition with task B.,NA
15,True,False,exklusive gateway was removed,NA.
16,True,False,delete the b and c Case in the OR Gateway and simplify the model.,NA.
17,False,False,"Remove the everything within 'OR split' and 'OR join', including those operation nodes. Insert 'task B' between 'task A' and 'task C'. ",False
18,True,False,Remove the choice for b and c and serialize the process,NA
19,True,False,Please remove the xor and instead just insert a task B which is connected to task A and task D,NA.
20,True,False,replace XOR block by task B,NA.
21,False,False,"please remove the entire xor gateway with all elements inside, then add task B after task A and before task D.",False
