,mapping,epap,user,meaning
0,False,False,h,False
1,True,True,Introduce a parallel flow which starts before the opening XOR gateway and merges after the closing XOR gateway. Then move task D into this newly created parallel flow so that it is executed in parallel to the whole XOR.,Task D will now be executed in parallel with the entire XOR gateway sequence.
2,True,True,make out of task D an parrallel task after task A,Task D will be executed in parallel with Task A.
3,True,False,"create task D and create a new branch after task A, so that task D can be executed instead of task B and C","A new task D is created and a conditional branch is added after task A, allowing task D to be executed instead of tasks B and C."
4,True,False,"In the new model, after task A, if one condition is filled, task D will be done, then the system finishes.","After task A, if a specific condition is met, task D will be performed, and then the process will end."
5,True,False,Please remove task D from its current location. Add an if-else-block richt after task A and right after the in originally second if-else-block. Connect the two new if-else blocks with task D.,NA
6,False,False,-,False
7,True,True,"Relocate task D and insert two gates, an opening and-gate and a closing and-gate. After task A the opening and-gate with two paths should follow. One path is the or-block of the input process model without any changes, meaning that the or-gate is immediately following after the opening and-gate. The second path of the freshly inserted opening and-gate directs to task D being performed. After that, both paths meet each other again in the closing and-gate. In the resulting process model task D only appears in the second and-gate path since it was relocated.","Task D is now executed in parallel with the original process flow after task A, with both paths merging back together after task D."
8,True,True,Add an and branch after task A containing task D rejoin after or or task B and C,NA
9,True,True,"Add an AND condition after task A. Additionally to the current chain, a task D should be done.","Task A will now be followed by two parallel paths: one path will continue with the current chain of tasks, and the other path will include task D."
10,True,True,add a parallel gateway after task A which does task D parallel to the existing pm and reconnects before the end event,"Task D will now be executed in parallel with the existing process after task A, and both will reconnect before the end event."
11,True,False,"after task A and right before the output, add the plus step. Task D follows the first plus and leads to the second plus as an alternate path for reaching the output . ","After task A and right before the output, add a new step. Task D follows the first new step and leads to the second new step as an alternate path for reaching the output."
12,True,False,"add and gate after task a, change task d for and gate. connect new and gates with the execution of task b in between them","Replace the existing gateways with AND gateways after task A and in place of task D, and connect these new AND gateways with the execution of task B in between them."
13,True,True,"add another ""and"" (parallel) gateway after task A which executes task D to ensure that task D is performed in parallel to optional gate B or C",Task D will now be executed in parallel with either task B or task C.
14,True,True,Please add an add construct after task A which runs task D in parallel to the current condition.,Task D will be executed in parallel with the tasks that follow task A.
15,True,False,loop gets introduced,A loop is introduced to allow the existing process fragment to be executed repeatedly between 0 and N times.
16,True,True,Task D can be executed in paralell to the OR Gateway,NA
17,True,False,"Before the 'OR split' and after 'task A', add a 'AND split' followed by 'task D', and 'AND join'. 'AND join' should be between 'OR join' and 'end place'.",NA
18,True,True,Introduce task D as a parallel path directly after task A,Task D will now be executed in parallel with the existing tasks that follow task A.
19,True,True,Please insert a parallel after task A. The parallel has two branches. Branch 1 is the previous xor section and Branch 2 contains only task D.Both branches are connected with a closing parallel which is inserted before the end,"The process after task A is split into two parallel branches. Branch 1 contains the previous XOR section, and Branch 2 contains only task D. Both branches are then merged back together before the end."
20,True,True,insert task D parallel to task B and task C,Task D is now executed in parallel with task B and task C.
21,True,True,"please add a parallel path after task A where task D is moved to one branch of this parallel path, and the other branch is connected to the original exclusive choice.","Add a parallel path after task A, where task D is moved to one branch of this parallel path, and the other branch continues to the original exclusive choice."
22,True,True,Add a parallel process including only task D after task a which is then added to the other flow right in front of the target.,"Add a parallel process that includes only task D after task A, and then merge it with the main flow right before the target."
23,False,False,And gate?,False
24,True,True,add a parallel gate before the exclusive gate. the parallel gate should introduce task D and conclude right before the stop token,"Introduce a parallel gateway before the exclusive gateway to allow Task D to be executed concurrently, and ensure the parallel paths converge before the stop event."
25,True,True,Task D is in parallel to both task B and C instead of following B and C.,"Task D will now be executed simultaneously with both Task B and Task C, instead of being executed after Task B and Task C."
26,True,True,Task D should be executed on parallel to the exclusive gateway branch. ,Task D should be executed in parallel to the exclusive gateway branch.
27,True,False,put a parallel around the condition where the condition is one branch of the parallel and the other branch consists of task D,NA
28,True,True,Task D should be executed in parallel the the exclusive choice block,Task D should be executed in parallel with the exclusive choice block.
29,True,True,"Add an AND-Gateway after task A and before END, they are connected and between them is task D.  ",Task D will be executed in parallel with the existing sequence of tasks after task A and before the end of the process.
30,True,False,You can either complete task D or you have to complete Task B or C according to Task A,"You can either complete Task D or, based on the outcome of Task A, you have to complete Task B or Task C."
