,mapping,epap,user,meaning
0,False,False,e,False
1,True,True,swap the positions of tasks A and B,Swap the positions of tasks A and B.
2,True,True,change task A into task B and task B into task A,Swap task A with task B and task B with task A.
3,True,True,swap task A with task B,Swap the positions of task A and task B.
4,True,False,"In the new model, task B should be checked, if true, task A will be done.","If task B is checked and the condition is true, then task A will be executed."
5,True,True,Please switch task A and task B.,Swap task A with task B.
6,True,True,Switch task A and task B,Swap the positions of task A and task B in the process.
7,True,True,Swap task A with task B. Don't change the rest of the structure.,Swap the position of task A with the position of task B.
8,True,True,switch task A and task B,Swap the positions of task A and task B.
9,True,True,Switch task b and task a. Task B should be the first task in the chain and task A is exclusive to if the status is true.,NA
10,True,True,switch the positions of task b and task a with each other,Swap the positions of task b and task a with each other.
11,True,True,swap the positions of task A and task B while everything stays the same,Swap the positions of task A and task B while everything else remains unchanged.
12,True,True,change task a and task b's position for each other,Swap the positions of task a and task b.
13,True,True,swap tasks A and B,Swap the positions of tasks A and B in the process.
14,True,True,Please exchange task A and task B with each other.,Swap the positions of task A and task B in the process.
15,True,True,taskA and Task B were interchanged ,Task A and Task B have swapped positions in the process.
16,True,True,Task A and B should be switched,Task A and Task B should be swapped in the process.
17,True,True,Swap the labels 'task A' and 'task B'.,Swap the labels 'task A' and 'task B'.
18,True,True,Switch task A with task B,Switch task A with task B.
19,True,True,Please swap task A with task B,Swap task A with task B.
20,True,True,swap task and task B,NA
21,True,True,please swap task A and task B.,Swap the positions of task A and task B in the process model.
22,True,True,exchange task A and task B,Swap task A with task B.
23,True,True,Switching task a and b,Swapping task a with task b.
24,True,True,"rename Task A to task B and task A to task B, essentially changing the 2 tasks",Swap Task A with Task B.
25,True,True,Switch task A and B,Switch the positions of task A and task B.
26,True,True,"Swap the label between ""task A"" and ""task B"". Do not make any other changes.","Swap the labels of ""task A"" and ""task B""."
27,True,False,"at the start, add task B. replace task B inside the conditional branch with task A.",NA
28,True,True,Switch task A and task B,Switch the positions of task A and task B.
29,True,True,"Switch tasks A and B, so the first task in the process is task B. ","Switch the positions of tasks A and B, making task B the first task in the process."
30,True,True,Please exchange Task A with Task B and vice versa,Swap Task A with Task B and vice versa.
31,True,True,Switch task A and task B.,Swap the positions of task A and task B.
32,True,True,Switch the places of tasks A and B.,Switch the places of tasks A and B.
33,False,False,Replace the Name of Task A with Task B and Task B with Task A,False
34,True,True,"Replace task A with task B, and task B with task A","Swap task A with task B, and task B with task A."
35,True,True,switch the place of task a and b ,Swap the positions of task a and task b.
36,True,False,"Task A is replaced by B, and the conditionally B in case of a true task A, is not replaced by A.",NA
37,True,True,swap task a and task b with the same conditional logic ,"Swap the positions of task a and task b, ensuring that the conditional logic associated with each task remains unchanged."
38,True,True,Switching the spots of task A and B. ,Switch the positions of task A and task B.
39,True,True,exchange task A and task B ,Swap task A with task B.
40,True,False,"In this case task B will be firstly executed. Then condition X will be checked. If true, task A follows. ","Task B will be executed first. Then, condition X will be checked. If the condition is true, task A will follow."
41,True,True,"switch the places of task a and b in the input diagram, so that where task a was, no b is and where b was a will be",Swap the positions of task a and task b in the process model.
42,True,True,Please switch the positions of task A and task B,Switch the positions of task A and task B.
43,True,True,switch A and B,Swap the process fragment labeled A with the process fragment labeled B.
44,True,True,Switch positions of task A and task B,Switch the positions of task A and task B.
45,True,True,Please exchange the task A and task B,Swap the positions of task A and task B.
46,True,True,Exchange the content  (order) of task A with Task B,Swap the order of Task A and Task B.
47,True,True,"Change task B to task X, Change task A to task B, Change task X to task A","Swap task A with task X, and swap task B with task A."
48,True,True,Change Task a and Task b with each other,Swap Task a with Task b.
49,True,True,switch task A and task B,Swap the positions of task A and task B.
50,True,True,Please switch task A with task B,Swap task A with task B.
51,True,True,Switch the order of task A and task B.,Switch the order of task A and task B.
52,True,True,rename task A to B and B to A,Swap the positions of task A and task B.
53,True,True,Switch task A and task B,Switch the positions of task A and task B in the process.
54,True,True,Exchange task A with task B,Swap task A with task B.
55,True,True,Swap the positions of task A and task B,Swap the positions of task A and task B.
56,True,True,Switch the position of task A and task B while make no change to others ,Switch the position of task A and task B while making no change to others.
57,True,True,Switch the positions of Tasks A and B to result to have Task B following the Start Node and Task A inside the True Case,"Task B will follow the Start Node, and Task A will be placed inside the True Case."
58,True,True,The task A and task B are exchanged. ,Task A and task B are swapped.
59,True,True,Switch task A and task B with one another.,Swap the positions of task A and task B.
60,True,True,Please seitch task A and B,Swap task A with task B.
61,True,True,exchange task A and task b,Swap task A with task B.
62,True,False,Replace Task A with Task B and replace task A with Task B,Replace Task A with Task B.
63,True,True,Swap task A and B.,Swap task A with task B.
