,mapping,epap,user,meaning
0,False,False,h,False
1,True,True,Introduce a parallel flow which starts before the opening XOR gateway and merges after the closing XOR gateway. Then move task D into this newly created parallel flow so that it is executed in parallel to the whole XOR.,The process will fork into two parallel paths. One path will execute Task D. The other path will execute the entire block of activities previously enclosed between the opening and closing XOR gateways. Both paths will execute concurrently and then synchronize before the process continues.
2,True,True,make out of task D an parrallel task after task A,NA
3,True,False,"create task D and create a new branch after task A, so that task D can be executed instead of task B and C","After task A, the process will conditionally execute either task D or the sequence of tasks B and C."
4,True,False,"In the new model, after task A, if one condition is filled, task D will be done, then the system finishes.",NA
5,True,False,Please remove task D from its current location. Add an if-else-block richt after task A and right after the in originally second if-else-block. Connect the two new if-else blocks with task D.,NA
6,False,False,-,False
7,True,True,"Relocate task D and insert two gates, an opening and-gate and a closing and-gate. After task A the opening and-gate with two paths should follow. One path is the or-block of the input process model without any changes, meaning that the or-gate is immediately following after the opening and-gate. The second path of the freshly inserted opening and-gate directs to task D being performed. After that, both paths meet each other again in the closing and-gate. In the resulting process model task D only appears in the second and-gate path since it was relocated.","After Task A, the process splits into two parallel paths. One path executes the existing or-block, and the other path executes Task D. Both paths must complete before the process can proceed."
8,True,False,Add an and branch after task A containing task D rejoin after or or task B and C,NA
9,True,True,"Add an AND condition after task A. Additionally to the current chain, a task D should be done.","After Task A, a parallel gateway is introduced. This gateway splits the process flow into two concurrent paths: one path continues with the existing sequence of activities, and the other path initiates Task D."
10,True,True,add a parallel gateway after task A which does task D parallel to the existing pm and reconnects before the end event,"After Task A is completed, the process will diverge into two concurrent paths. Task D will be executed in parallel with the activities that originally followed Task A. Both Task D and the original subsequent activities must complete before the process can proceed to the End Event."
11,True,False,"after task A and right before the output, add the plus step. Task D follows the first plus and leads to the second plus as an alternate path for reaching the output . ",NA
12,True,True,"add and gate after task a, change task d for and gate. connect new and gates with the execution of task b in between them",NA
13,True,True,"add another ""and"" (parallel) gateway after task A which executes task D to ensure that task D is performed in parallel to optional gate B or C","After Task A, a parallel gateway is introduced. This gateway initiates two concurrent paths: one path executes Task D, and the other path presents an exclusive choice between executing Task B or Task C."
14,True,True,Please add an add construct after task A which runs task D in parallel to the current condition.,NA
