,ids,similarity
0,0,0.8087860400642255
1,1,1.0
2,2,0.8636363636363636
3,3,1.0
4,4,0.7334903808402042
5,5,0.8571428571428571
6,6,0.8636363636363636
7,7,1.0
8,8,1.0
9,9,0.8636363636363636
10,10,1.0
11,11,0.8571428571428571
12,12,1.0
13,13,0.8636363636363636
14,14,1.0
15,15,0.7661249913134438
16,16,0.8636363636363636
17,17,1.0
18,18,0.8636363636363636
19,19,1.0
20,20,1.0
21,21,1.0
22,22,0.8636363636363636
23,23,0.8087860400642255
24,24,0.8087860400642255
25,25,1.0
26,26,1.0
27,27,1.0
28,28,1.0
29,29,1.0
30,30,1.0
31,31,1.0
32,32,1.0
33,33,1.0
34,34,0.8571428571428571
35,35,0.8636363636363636
36,36,0.7334903808402042
37,37,0.7334903808402042
38,38,0.8087860400642255
39,39,1.0
40,40,0.7334903808402042
41,41,0.8087860400642255
42,42,0.7334903808402042
43,43,0.8636363636363636
44,44,1.0
45,45,0.8636363636363636
46,46,0.5525234902765432
47,47,0.8636363636363636
48,48,0.8636363636363636
49,49,1.0
50,50,1.0
51,51,0.7334903808402042
52,52,1.0
53,53,1.0
54,54,1.0
55,55,0.8571428571428571
56,56,0.7334903808402042
57,57,1.0
58,58,0.8571428571428571
59,59,1.0
60,60,1.0
61,61,0.8636363636363636
62,62,0.8087860400642255
63,63,1.0
