,ids,similarity
0,0,0.8783237381175525
1,1,0.9730769230769231
2,2,1.0
3,3,1.0
4,4,0.8912288480011823
5,5,1.0
6,6,0.9730769230769231
7,7,1.0
8,8,1.0
9,9,1.0
10,10,1.0
11,11,1.0
12,12,0.7853231106243156
13,13,1.0
14,14,1.0
15,15,0.9730769230769231
16,16,1.0
17,17,1.0
18,18,1.0
19,19,1.0
20,20,1.0
21,21,1.0
22,22,1.0
23,23,0.7894736842105263
24,24,0.7853231106243156
25,25,1.0
26,26,0.9730769230769231
27,27,1.0
28,28,1.0
29,29,1.0
30,30,1.0
31,31,1.0
32,32,0.7853231106243156
33,33,1.0
34,34,0.9730769230769231
35,35,1.0
36,36,0.9730769230769231
37,37,0.7853231106243156
38,38,0.7853231106243156
39,39,1.0
40,40,1.0
41,41,1.0
42,42,0.9730769230769231
43,43,0.9730769230769231
44,44,0.858000822706705
45,45,0.7853231106243156
46,46,0.9730769230769231
47,47,1.0
48,48,1.0
49,49,1.0
50,50,0.7853231106243156
51,51,1.0
52,52,1.0
53,53,1.0
54,54,1.0
55,55,0.9730769230769231
56,56,0.9730769230769231
57,57,1.0
58,58,0.9730769230769231
59,59,0.9730769230769231
60,60,1.0
61,61,1.0
62,62,0.7853231106243156
63,63,0.9730769230769231
